FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2112.00,[20:43:55.2854352],189833.00,519567.00,8911.73,1550.90,-37,65535,171.00,233.00
2113.00,[20:43:55.3185366],172311.00,502751.00,8930.81,1529.27,-37,65535,171.00,233.00
2114.00,[20:43:55.3516381],169102.00,499102.00,8918.91,1564.52,-37,65535,171.00,233.00
2115.00,[20:43:55.3847396],157856.00,488526.00,8937.04,1558.63,-37,65535,171.00,233.00
2116.00,[20:43:55.4178411],147753.00,475934.00,8869.76,1530.87,-37,65535,171.00,233.00
2117.00,[20:43:55.4509426],117759.00,449519.00,8966.48,1563.15,-37,65535,171.00,233.00
2118.00,[20:43:55.4840441],109849.00,437967.00,8868.05,1557.03,-37,65535,171.00,233.00
2119.00,[20:43:55.5171456],152454.00,485599.00,9003.93,1552.65,-37,65535,171.00,233.00
2120.00,[20:43:55.5502471],113906.00,444751.00,8941.75,1565.26,-37,65535,171.00,233.00
2121.00,[20:43:55.5833486],108720.00,441727.00,9000.19,1527.26,-37,65535,171.00,233.00
2122.00,[20:43:55.6164501],120692.00,450143.00,8904.09,1578.63,-37,65535,171.00,233.00
2123.00,[20:43:55.6495516],135767.00,466751.00,8945.52,1596.17,-37,65535,171.00,233.00
2124.00,[20:43:55.6826531],149951.00,482175.00,8979.03,1532.22,-37,65535,171.00,233.00
2125.00,[20:43:55.7157546],164870.00,499199.00,9035.93,1559.72,-37,65535,171.00,233.00
2126.00,[20:43:55.7488562],140540.00,472671.00,8976.52,1572.51,-37,65535,171.00,233.00
2127.00,[20:43:55.7819577],163077.00,493983.00,8943.41,1570.64,-37,65535,171.00,233.00
2128.00,[20:43:55.8150593],148018.00,477022.00,8891.99,1547.96,-37,65535,171.00,233.00
2129.00,[20:43:55.8481608],144886.00,474079.00,8897.10,1575.00,-37,65535,171.00,233.00
2130.00,[20:43:55.8812624],149697.00,482031.00,8982.00,1552.08,-37,65535,171.00,233.00
2131.00,[20:43:55.9143639],176483.00,511070.00,9042.90,1570.17,-37,65535,171.00,233.00
2132.00,[20:43:55.9474655],163676.00,490495.00,8832.94,1520.73,-37,65535,171.00,233.00
2133.00,[20:43:55.9805670],103128.00,433567.00,8930.78,1514.32,-37,65535,171.00,233.00
2134.00,[20:43:56.0136650],120763.00,450879.00,8922.04,1550.73,-37,65535,171.00,233.00
2135.00,[20:43:56.0467666],127777.00,456735.00,8890.77,1605.21,-37,65535,171.00,233.00
2136.00,[20:43:56.0798681],145999.00,475775.00,8912.88,1532.08,-37,65535,171.00,233.00
2137.00,[20:43:56.1129697],133629.00,466015.00,8983.40,1596.02,-37,65535,171.00,233.00
2138.00,[20:43:56.1460713],169110.00,500510.00,8956.75,1557.95,-37,65535,171.00,233.00
2139.00,[20:43:56.1791728],144881.00,475904.00,8946.58,1541.11,-37,65312,171.00,233.00
2140.00,[20:43:56.2122743],145811.00,479151.00,9009.19,1588.17,-37,65535,171.00,233.00
2141.00,[20:43:56.2453759],162698.00,496783.00,9029.31,1547.96,-37,65535,171.00,233.00
2142.00,[20:43:56.2784774],162856.00,496063.00,9005.59,1586.62,-37,65535,171.00,233.00
2143.00,[20:43:56.3115790],160837.00,493199.00,8982.76,1514.92,-37,65535,171.00,233.00
2144.00,[20:43:56.3446805],164015.00,501966.00,9133.80,1562.06,-37,65535,171.00,233.00
2145.00,[20:43:56.3777820],105017.00,436959.00,8971.39,1546.68,-37,65535,171.00,233.00
2146.00,[20:43:56.4108835],156226.00,488974.00,8993.19,1562.87,-37,65535,171.00,233.00
2147.00,[20:43:56.4439850],156443.00,492734.00,9088.95,1598.92,-37,65535,171.00,233.00
2148.00,[20:43:56.4770865],173295.00,499695.00,8821.63,1559.00,-37,65535,171.00,233.00
2149.00,[20:43:56.5101880],141524.00,474239.00,8992.30,1555.29,-37,65535,171.00,233.00
2150.00,[20:43:56.5432895],124106.00,455231.00,8949.31,1574.48,-37,65535,171.00,233.00
2151.00,[20:43:56.5763910],115953.00,449759.00,9021.78,1524.95,-37,65535,171.00,233.00
2152.00,[20:43:56.6094925],190404.00,522174.00,8966.75,1550.11,-37,65535,171.00,233.00
