FrameNum,timeInfo,signal-obj,signal-track,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj,appsum-track,avgbkg-track,stdbkg-track,nmaskpx-track,maxpx-track,xcentroid-track,ycentroid-track
5169.00,[14:04:22.6265943],355180.00,43706.00,898064.00,11310.07,1054.97,48,46784,374.21,419.38,403360.00,9720.38,886.14,-37,17344,198.00,145.00
5170.00,[14:04:22.6366941],362589.00,36760.00,906480.00,11331.07,1010.60,48,45952,374.17,419.65,396608.00,9725.63,825.34,-37,15520,198.00,145.00
5171.00,[14:04:22.6467939],403983.00,45311.00,958992.00,11326.72,1038.09,49,47040,374.43,419.49,405424.00,9732.79,869.44,-37,15840,198.00,145.00
5172.00,[14:04:22.6568937],359239.00,43875.00,924128.00,11297.78,1015.87,50,39152,374.54,419.54,402432.00,9690.73,909.76,-37,18208,198.00,145.00
5173.00,[14:04:22.6669935],335028.00,38527.00,875920.00,11268.59,1031.41,48,37744,373.69,419.42,397136.00,9692.13,877.32,-37,16128,198.00,145.00
5174.00,[14:04:22.6770933],467109.00,29551.00,1091072.00,11344.79,1021.26,55,58288,374.22,419.25,387584.00,9676.57,837.96,-37,15328,198.00,145.00
5175.00,[14:04:22.6871931],410802.00,26904.00,967024.00,11351.48,1040.52,49,56848,374.02,419.31,386992.00,9732.10,886.64,-37,13376,198.00,145.00
5176.00,[14:04:22.6972929],380989.00,36660.00,946880.00,11317.82,990.61,50,44880,374.52,419.30,397504.00,9752.55,844.04,-37,15456,198.00,145.00
5177.00,[14:04:22.7073927],383614.00,41827.00,947888.00,11285.49,974.67,50,50720,374.48,419.36,402384.00,9744.78,916.05,-37,14816,198.00,145.00
5178.00,[14:04:22.7174925],315814.00,37560.00,847712.00,11316.98,1038.84,47,36640,374.57,419.43,398576.00,9757.18,876.66,-37,14016,198.00,145.00
5179.00,[14:04:22.7275923],374467.00,37847.00,988752.00,11375.64,1006.96,54,42640,374.39,419.06,396640.00,9697.10,868.21,-37,14688,198.00,145.00
5180.00,[14:04:22.7376921],413465.00,46243.00,1034320.00,11288.27,1050.66,55,45104,374.55,418.84,406016.00,9723.58,902.73,-37,15136,198.00,145.00
5181.00,[14:04:22.7477919],406392.00,51995.00,1020000.00,11363.11,1058.02,54,42000,374.50,418.59,412448.00,9741.98,864.67,-37,15264,198.00,145.00
5182.00,[14:04:22.7578916],419230.00,42252.00,975504.00,11352.53,1000.63,49,49856,374.41,419.10,401280.00,9703.45,883.55,-37,13696,198.00,145.00
5183.00,[14:04:22.7679914],374479.00,44447.00,895264.00,11321.42,1003.58,46,46272,374.48,419.22,403056.00,9692.13,885.97,-37,13888,198.00,145.00
5184.00,[14:04:22.7780912],386805.00,32231.00,945680.00,11405.61,1079.41,49,48256,374.45,419.35,394848.00,9800.46,848.77,-37,16704,198.00,145.00
5185.00,[14:04:22.7881910],393535.00,31351.00,948592.00,11327.69,1024.50,49,51264,374.43,419.43,390960.00,9719.16,878.69,-37,14944,198.00,145.00
5186.00,[14:04:22.7982908],344736.00,42581.00,923536.00,11349.02,980.71,51,36512,374.35,419.33,401456.00,9699.32,843.54,-37,15136,198.00,145.00
5187.00,[14:04:22.8083906],356473.00,32339.00,930528.00,11255.97,1012.03,51,42000,374.18,419.53,391664.00,9711.50,846.70,-37,13984,198.00,145.00
5188.00,[14:04:22.8184903],382002.00,38002.00,926784.00,11349.62,967.70,48,59504,374.29,419.17,397536.00,9717.12,846.75,-37,15648,198.00,145.00
5189.00,[14:04:22.8285901],325331.00,46028.00,846928.00,11339.06,1031.24,46,45728,374.67,419.41,404352.00,9684.44,907.12,-37,15968,198.00,145.00
5190.00,[14:04:22.8386899],328384.00,40142.00,870704.00,11298.33,983.32,48,39696,374.65,419.65,399568.00,9714.21,828.68,-37,14944,198.00,145.00
5191.00,[14:04:22.8487897],304883.00,44955.00,861024.00,11349.82,1031.40,49,34112,373.94,419.45,402608.00,9666.29,850.80,-37,16992,198.00,145.00
5192.00,[14:04:22.8588894],383429.00,47388.00,975184.00,11379.90,1001.09,52,39920,374.54,419.10,406960.00,9718.17,837.41,-37,15776,198.00,145.00
5193.00,[14:04:22.8689892],445954.00,37163.00,1078304.00,11291.96,1034.63,56,55312,374.16,419.32,396544.00,9713.00,852.57,-37,15808,198.00,145.00
5194.00,[14:04:22.8790890],398096.00,31180.00,994992.00,11262.18,1011.06,53,45696,374.17,419.06,128816.00,9763.57,855.39,10,16896,197.30,145.30
5195.00,[14:04:22.8891887],378066.00,41408.00,1000144.00,11310.51,996.51,55,48320,373.73,419.35,400544.00,9706.38,877.97,-37,15488,197.00,145.00
5196.00,[14:04:22.8992885],424051.00,39302.00,1043472.00,11262.19,1084.84,55,53872,373.75,419.04,398448.00,9706.66,880.29,-37,14112,197.00,145.00
5197.00,[14:04:22.9093883],456111.00,39221.00,1065120.00,11277.94,982.20,54,56432,373.80,418.83,398192.00,9701.93,863.31,-37,15136,197.00,145.00
5198.00,[14:04:22.9194880],379177.00,40952.00,967952.00,11322.60,1018.53,52,44496,374.04,419.19,400192.00,9709.18,897.14,-37,15168,197.00,145.00
5199.00,[14:04:22.9295878],311229.00,40967.00,863088.00,11262.43,987.06,49,35776,373.71,419.41,398656.00,9667.27,860.65,-37,14336,197.00,145.00
5200.00,[14:04:22.9396876],407754.00,44194.00,1041168.00,11310.96,1026.49,56,45248,373.32,419.39,404256.00,9731.41,852.10,-37,15040,197.00,145.00
5201.00,[14:04:22.9497873],474652.00,41076.00,1128384.00,11271.25,1039.82,58,50848,373.36,419.22,400768.00,9721.39,901.06,-37,13760,197.00,145.00
5202.00,[14:04:22.9598871],372298.00,37912.00,992896.00,11283.60,1006.31,55,37360,373.56,419.62,396608.00,9694.50,855.18,-37,14112,197.00,145.00
5203.00,[14:04:22.9699868],350003.00,27442.00,958480.00,11268.10,976.91,54,34080,373.39,419.54,387600.00,9733.99,869.93,-37,13280,197.00,145.00
5204.00,[14:04:22.9800866],343629.00,36586.00,943248.00,11313.57,1015.07,53,37072,373.36,419.75,396288.00,9721.67,900.59,-37,14432,197.00,145.00
5205.00,[14:04:22.9901863],362122.00,47441.00,970832.00,11272.40,952.59,54,34208,373.89,419.81,408432.00,9756.51,907.44,-37,17600,197.00,145.00
5206.00,[14:04:23.0002738],328398.00,32326.00,916000.00,11300.04,993.78,52,35264,373.60,419.69,393120.00,9751.19,846.34,-37,17696,197.00,145.00
5207.00,[14:04:23.0103735],387661.00,30858.00,1019648.00,11285.49,1015.37,56,40112,373.54,419.70,389056.00,9681.02,890.10,-37,15424,197.00,145.00
5208.00,[14:04:23.0204733],385724.00,46128.00,970768.00,11250.85,1011.77,52,47616,373.83,419.44,404528.00,9686.47,878.64,-37,13824,197.00,145.00
5209.00,[14:04:23.0305730],399969.00,34179.00,1033088.00,11305.70,970.61,56,48832,373.59,419.59,394480.00,9737.87,919.03,-37,15936,197.00,145.00
5210.00,[14:04:23.0406728],394750.00,35417.00,992208.00,11272.80,1001.22,53,45248,373.81,419.02,395616.00,9735.11,865.52,-37,18432,197.00,145.00
5211.00,[14:04:23.0507725],426129.00,39676.00,1036752.00,11307.84,978.38,54,55152,374.07,419.02,401952.00,9791.23,878.30,-37,16480,197.00,145.00
5212.00,[14:04:23.0608723],380799.00,33939.00,969216.00,11315.71,1039.11,52,40624,373.81,419.44,393200.00,9709.76,860.57,-37,14688,197.00,145.00
5213.00,[14:04:23.0709720],469953.00,41657.00,1138656.00,11333.94,980.65,59,47456,373.64,419.78,401584.00,9727.75,867.89,-37,16640,197.00,145.00
5214.00,[14:04:23.0810717],501894.00,40815.00,1145504.00,11291.41,1000.11,57,61888,373.86,419.74,399504.00,9694.30,891.39,-37,15616,197.00,145.00
5215.00,[14:04:23.0911715],429800.00,21930.00,1041312.00,11324.30,1004.38,54,52832,374.15,419.98,382464.00,9744.15,867.43,-37,17024,197.00,145.00
5216.00,[14:04:23.1012712],343200.00,36442.00,968544.00,11369.89,1012.09,55,41072,373.84,419.78,395616.00,9707.40,846.17,-37,15776,197.00,145.00
5217.00,[14:04:23.1113710],360134.00,33057.00,935664.00,11284.90,992.35,51,41008,373.43,419.47,130384.00,9732.73,872.71,10,17792,197.00,146.20
5218.00,[14:04:23.1214707],352972.00,35230.00,954720.00,11353.74,1003.40,53,40080,373.32,419.68,393952.00,9695.20,862.13,-37,15648,197.00,146.00
5219.00,[14:04:23.1315704],409115.00,37127.00,1004864.00,11240.55,971.02,53,45440,373.55,419.43,395952.00,9697.97,856.55,-37,15936,197.00,146.00
5220.00,[14:04:23.1416702],432048.00,38449.00,1089024.00,11327.18,1016.54,58,45696,373.60,419.78,398592.00,9733.60,896.97,-37,14848,197.00,146.00
5221.00,[14:04:23.1517699],403474.00,37685.00,1045456.00,11262.85,999.98,57,44912,373.65,419.72,398016.00,9738.68,855.74,-37,14528,197.00,146.00
5222.00,[14:04:23.1618696],347307.00,42200.00,923360.00,11295.15,1019.24,51,41616,373.82,419.53,402464.00,9736.86,853.10,-37,16032,197.00,146.00
5223.00,[14:04:23.1719693],488124.00,36782.00,1200256.00,11303.68,1068.27,63,56368,373.60,419.73,398112.00,9765.67,872.47,-37,14816,197.00,146.00
5224.00,[14:04:23.1820691],486605.00,46985.00,1123216.00,11368.05,998.94,56,48384,374.57,419.30,407792.00,9751.55,872.90,-37,14816,197.00,146.00
5225.00,[14:04:23.1921688],404897.00,41738.00,958720.00,11302.51,1023.73,49,43792,374.04,419.33,401664.00,9727.73,899.23,-37,16000,197.00,146.00
5226.00,[14:04:23.2022685],410615.00,44976.00,1007216.00,11256.62,993.03,53,45072,374.08,419.08,405584.00,9746.17,887.46,-37,14720,197.00,146.00
5227.00,[14:04:23.2123682],457064.00,37319.00,1066304.00,11282.21,984.98,54,44496,374.00,419.61,397792.00,9742.52,849.39,-37,14400,197.00,146.00
5228.00,[14:04:23.2224680],473947.00,39936.00,1115696.00,11258.75,1005.51,57,43664,374.05,419.74,400096.00,9734.06,865.19,-37,13984,197.00,146.00
5229.00,[14:04:23.2325677],465249.00,30803.00,1109328.00,11299.63,986.79,57,54096,374.02,419.49,391776.00,9756.03,858.23,-37,14400,197.00,146.00
5230.00,[14:04:23.2426674],475391.00,38333.00,1110912.00,11348.59,1004.15,56,50496,373.95,419.71,397808.00,9715.54,849.29,-37,15808,197.00,146.00
5231.00,[14:04:23.2527671],377426.00,41251.00,1000064.00,11320.69,1012.97,55,38480,374.02,419.78,400784.00,9717.12,809.03,-37,14624,197.00,146.00
5232.00,[14:04:23.2628668],463846.00,35865.00,1076032.00,11336.77,1039.86,54,50176,373.94,419.70,123456.00,9732.35,909.37,9,16608,197.33,146.11
5233.00,[14:04:23.2729665],435001.00,38037.00,1047376.00,11340.28,1037.33,54,43280,374.04,419.74,396816.00,9696.73,881.54,-37,14432,197.00,146.00
5234.00,[14:04:23.2830662],361972.00,31737.00,964000.00,11359.02,991.33,53,42608,374.28,419.53,391504.00,9723.43,883.44,-37,14112,197.00,146.00
5235.00,[14:04:23.2931660],389679.00,37034.00,1000688.00,11314.98,995.77,54,56048,373.76,419.11,398576.00,9771.41,876.83,-37,13856,197.00,146.00
5236.00,[14:04:23.3032657],370177.00,49294.00,912416.00,11296.65,1000.09,48,46144,373.92,419.38,410784.00,9770.01,898.87,-37,14592,197.00,146.00
5237.00,[14:04:23.3133654],349730.00,31489.00,962912.00,11355.23,995.37,54,42032,373.80,419.59,392112.00,9746.56,872.34,-37,12896,197.00,146.00
5238.00,[14:04:23.3234651],375363.00,36628.00,997632.00,11313.97,1032.35,55,48064,373.67,419.40,397168.00,9744.33,888.69,-37,15040,197.00,146.00
5239.00,[14:04:23.3335648],348576.00,40379.00,890016.00,11280.00,968.77,48,38416,373.54,419.17,402896.00,9797.76,862.34,-37,13696,197.00,146.00
5240.00,[14:04:23.3436645],359034.00,37933.00,901936.00,11310.47,988.34,48,43952,373.85,419.35,397744.00,9724.61,873.45,-37,13952,197.00,146.00
5241.00,[14:04:23.3537642],335950.00,35311.00,891120.00,11330.00,991.50,49,36704,373.92,419.65,395504.00,9734.95,869.04,-37,13920,197.00,146.00
5242.00,[14:04:23.3638639],402060.00,47949.00,1046688.00,11309.26,1024.50,57,43920,374.14,419.60,409024.00,9758.78,878.14,-37,14208,197.00,146.00
5243.00,[14:04:23.3739636],415904.00,34352.00,1092608.00,11278.40,1033.17,60,40848,374.05,419.48,395392.00,9757.85,914.75,-37,14432,197.00,146.00
5244.00,[14:04:23.3840633],392356.00,47716.00,1001584.00,11282.00,985.63,54,45824,374.19,419.69,408960.00,9763.34,881.17,-37,15680,197.00,146.00
5245.00,[14:04:23.3941630],362022.00,40269.00,1008032.00,11333.52,1026.54,57,39056,374.11,419.54,401632.00,9766.57,889.69,-37,15136,197.00,146.00
5246.00,[14:04:23.4042627],340676.00,32672.00,931232.00,11356.84,1009.94,52,43312,373.79,419.56,129792.00,9712.00,903.66,10,15136,196.80,146.00
5247.00,[14:04:23.4143624],333039.00,44060.00,956976.00,11344.31,1077.32,55,38640,373.98,419.24,404096.00,9730.71,828.77,-37,14816,197.00,146.00
5248.00,[14:04:23.4244621],376275.00,28240.00,1011088.00,11335.94,1023.90,56,40784,373.70,419.25,115312.00,9674.63,885.37,9,14112,197.00,146.00
5249.00,[14:04:23.4345618],413572.00,41891.00,1010384.00,11260.60,955.61,53,45376,374.23,419.68,401792.00,9727.07,900.75,-37,14048,197.00,146.00
5250.00,[14:04:23.4446614],382959.00,32137.00,1019040.00,11358.60,1017.68,56,39312,373.98,419.66,129232.00,9709.50,903.27,10,16704,196.80,146.00
5251.00,[14:04:23.4547611],327291.00,36070.00,916256.00,11326.24,1065.68,52,47104,374.25,419.88,134048.00,9797.80,891.52,10,16192,197.50,145.80
5252.00,[14:04:23.4648608],351280.00,36386.00,953552.00,11363.62,998.41,53,38608,373.87,419.36,399072.00,9802.32,879.82,-37,13216,198.00,146.00
5253.00,[14:04:23.4749605],399901.00,48365.00,1035536.00,11350.63,1030.27,56,42928,373.88,419.45,409456.00,9759.22,905.69,-37,15104,197.00,146.00
5254.00,[14:04:23.4850602],356070.00,49953.00,965888.00,11292.93,968.60,54,35072,373.93,419.30,410384.00,9741.38,893.74,-37,15424,197.00,146.00
5255.00,[14:04:23.4951599],437219.00,44507.00,1079248.00,11263.67,975.09,57,48576,374.18,419.21,404704.00,9735.06,872.97,-37,14112,197.00,146.00
5256.00,[14:04:23.5052595],424252.00,41345.00,1057904.00,11315.22,983.68,56,48928,374.43,418.95,401024.00,9721.05,880.78,-37,15584,197.00,146.00
5257.00,[14:04:23.5153592],386120.00,29155.00,1009264.00,11329.88,1020.44,55,40560,374.47,419.13,117184.00,9781.02,847.28,9,14720,197.67,145.89
5258.00,[14:04:23.5254589],430310.00,31366.00,1063904.00,11314.17,1003.30,56,46688,374.39,419.32,148704.00,9778.14,884.73,12,17248,197.50,145.50
5259.00,[14:04:23.5355586],371811.00,49542.00,960352.00,11318.09,1011.31,52,50784,374.31,419.23,409744.00,9735.20,879.91,-37,15392,197.00,145.00
5260.00,[14:04:23.5456583],374240.00,35562.00,984176.00,11295.11,1013.76,54,41168,374.33,419.39,396640.00,9758.87,845.96,-37,14752,197.00,145.00
5261.00,[14:04:23.5557579],419520.00,29413.00,1030224.00,11309.32,987.98,54,50176,374.50,419.22,389680.00,9736.95,884.36,-37,14240,197.00,145.00
5262.00,[14:04:23.5658576],383195.00,38379.00,982528.00,11308.18,1008.50,53,43376,374.43,419.21,397376.00,9702.63,882.55,-37,15840,197.00,145.00
5263.00,[14:04:23.5759573],357309.00,33966.00,933072.00,11289.46,991.84,51,46176,374.00,418.80,393744.00,9723.74,834.71,-37,15296,197.00,145.00
5264.00,[14:04:23.5860570],393142.00,49533.00,980784.00,11300.80,993.62,52,42384,373.92,418.77,408240.00,9694.78,875.30,-37,14848,197.00,145.00
5265.00,[14:04:23.5961566],398934.00,40306.00,996896.00,11282.31,1029.31,53,44880,374.19,418.91,400320.00,9730.10,845.13,-37,14176,197.00,145.00
5266.00,[14:04:23.6062563],340526.00,40140.00,893376.00,11282.66,949.87,49,40496,373.94,419.27,400672.00,9744.12,835.63,-37,14944,197.00,145.00
5267.00,[14:04:23.6163560],371788.00,27815.00,945808.00,11255.30,992.03,51,45408,373.88,419.39,125360.00,9754.54,867.88,10,14336,197.20,145.50
5268.00,[14:04:23.6264556],384399.00,32300.00,950160.00,11315.22,959.54,50,44176,374.14,419.16,130080.00,9778.04,846.35,10,16960,196.70,145.70
5269.00,[14:04:23.6365553],372971.00,37166.00,925456.00,11275.20,989.74,49,54896,374.22,419.18,400144.00,9810.22,884.85,-37,14528,197.00,146.00
5270.00,[14:04:23.6466550],385728.00,39817.00,993680.00,11258.37,986.91,54,41584,374.52,419.28,403024.00,9816.42,870.40,-37,14656,197.00,146.00
5271.00,[14:04:23.6567546],433293.00,34385.00,1067264.00,11320.91,1003.82,56,47264,374.62,419.25,396976.00,9799.77,868.20,-37,14752,197.00,146.00
5272.00,[14:04:23.6668543],417761.00,40165.00,1005072.00,11294.43,945.69,52,47744,374.85,419.37,400944.00,9750.77,895.47,-37,15392,197.00,146.00
5273.00,[14:04:23.6769539],412535.00,39719.00,1001120.00,11318.95,996.43,52,41840,374.50,419.35,401760.00,9784.88,861.90,-37,14208,197.00,146.00
5274.00,[14:04:23.6870536],449939.00,34199.00,1036752.00,11284.87,988.82,52,65504,374.38,419.33,396720.00,9797.87,866.40,-37,13888,197.00,146.00
5275.00,[14:04:23.6971533],448451.00,39741.00,1057760.00,11283.50,960.75,54,49952,374.63,419.24,400608.00,9753.16,885.27,-37,14528,197.00,146.00
5276.00,[14:04:23.7072529],490417.00,39566.00,1180928.00,11319.85,991.52,61,49920,374.56,419.41,398512.00,9701.26,846.29,-37,14912,197.00,146.00
5277.00,[14:04:23.7173526],380034.00,27481.00,968672.00,11319.97,994.97,52,41392,374.62,419.27,388048.00,9745.07,875.94,-37,13152,197.00,146.00
5278.00,[14:04:23.7274522],384848.00,40952.00,1030800.00,11332.50,983.89,57,39824,374.37,419.53,401584.00,9746.82,886.12,-37,14336,197.00,146.00
5279.00,[14:04:23.7375519],339960.00,40632.00,894256.00,11312.17,1053.17,49,42960,374.39,419.69,401856.00,9762.80,882.00,-37,13952,197.00,146.00
5280.00,[14:04:23.7476515],386552.00,39826.00,1036416.00,11401.12,1002.20,57,49344,374.21,419.81,403536.00,9830.00,895.13,-37,13664,197.00,146.00
5281.00,[14:04:23.7577512],356029.00,29304.00,991440.00,11346.62,1038.50,56,36832,374.46,419.46,390560.00,9763.66,872.90,-37,13536,197.00,146.00
5282.00,[14:04:23.7678508],394912.00,44666.00,1019552.00,11357.08,1019.93,55,47712,373.93,418.98,407344.00,9802.11,873.33,-37,12992,197.00,146.00
5283.00,[14:04:23.7779505],424103.00,35465.00,1126832.00,11334.33,990.18,62,51616,374.10,418.98,395920.00,9742.04,877.03,-37,13280,197.00,146.00
5284.00,[14:04:23.7880501],399569.00,36014.00,1034800.00,11343.42,1011.03,56,49792,373.98,419.39,394992.00,9702.11,914.76,-37,13728,197.00,146.00
5285.00,[14:04:23.7981497],392210.00,26048.00,1030464.00,11397.40,1042.30,56,52256,374.50,419.21,113600.00,9728.02,871.94,9,16192,198.11,145.44
5286.00,[14:04:23.8082494],337440.00,42672.00,942352.00,11413.42,1008.95,53,39120,374.32,418.96,404592.00,9781.61,885.09,-37,14624,198.00,145.00
5287.00,[14:04:23.8183490],365404.00,46332.00,965856.00,11329.28,1053.32,53,50144,374.36,418.75,404752.00,9687.02,844.06,-37,15040,198.00,145.00
5288.00,[14:04:23.8284487],451830.00,37106.00,1097712.00,11331.27,970.42,57,48800,374.54,419.14,398848.00,9776.80,882.27,-37,14944,198.00,145.00
5289.00,[14:04:23.8385483],451422.00,45931.00,1029808.00,11340.90,988.51,51,46304,374.84,419.45,406512.00,9745.44,851.33,-37,14464,198.00,145.00
5290.00,[14:04:23.8486479],386118.00,37627.00,1002880.00,11421.51,1038.47,54,43536,375.04,419.52,398272.00,9747.15,884.07,-37,14016,198.00,145.00
5291.00,[14:04:23.8587476],362075.00,36949.00,962272.00,11324.46,977.57,53,34848,374.68,419.49,398784.00,9779.31,882.87,-37,13120,198.00,145.00
5292.00,[14:04:23.8688472],406434.00,27019.00,1008992.00,11369.02,1011.55,53,39856,374.92,419.62,114864.00,9760.52,876.15,9,16416,197.33,146.44
5293.00,[14:04:23.8789468],384208.00,28855.00,1023920.00,11423.43,1006.41,56,45040,375.07,419.61,127072.00,9821.74,895.24,10,15136,198.50,146.00
5294.00,[14:04:23.8890465],360320.00,39313.00,951264.00,11364.31,1003.79,52,37424,374.96,419.73,400816.00,9770.36,867.33,-37,14240,198.00,146.00
5295.00,[14:04:23.8991461],374036.00,35632.00,976416.00,11365.65,1030.88,53,38704,375.02,419.77,396160.00,9744.00,846.02,-37,14368,198.00,146.00
5296.00,[14:04:23.9092457],374964.00,36470.00,999968.00,11363.71,991.32,55,38480,375.02,419.85,396336.00,9726.12,884.35,-37,14528,198.00,146.00
5297.00,[14:04:23.9193454],376379.00,43284.00,958928.00,11422.53,990.59,51,37744,375.00,419.49,405376.00,9786.26,868.60,-37,14464,198.00,146.00
5298.00,[14:04:23.9294450],406908.00,40232.00,1035520.00,11429.31,1013.45,55,37680,375.11,419.47,402720.00,9796.97,857.92,-37,15136,198.00,146.00
5299.00,[14:04:23.9395446],397218.00,40033.00,1036512.00,11415.96,1053.50,56,37680,375.18,419.61,400800.00,9750.46,858.79,-37,15072,198.00,146.00
5300.00,[14:04:23.9496442],347277.00,43445.00,948064.00,11335.60,1008.52,53,33632,375.00,419.36,405008.00,9771.98,883.01,-37,15424,198.00,146.00
5301.00,[14:04:23.9597439],339641.00,43767.00,874544.00,11380.91,995.37,47,39024,374.94,419.21,404928.00,9761.10,908.66,-37,14656,198.00,146.00
5302.00,[14:04:23.9698435],445362.00,47675.00,1118592.00,11410.67,1109.89,59,48384,375.41,419.44,408928.00,9763.60,895.63,-37,16160,198.00,146.00
5303.00,[14:04:23.9799431],429168.00,37464.00,1121376.00,11347.67,1057.87,61,40112,375.44,419.69,398192.00,9749.39,860.33,-37,15488,198.00,146.00
5304.00,[14:04:23.9900427],391969.00,29754.00,1007520.00,11399.10,1043.70,54,36544,375.46,419.37,117872.00,9790.85,851.53,9,16064,198.00,146.00
5305.00,[14:04:24.0001436],399170.00,44057.00,1037696.00,11402.26,1057.16,56,38928,375.39,419.32,406080.00,9784.39,892.70,-37,14336,198.00,146.00
5306.00,[14:04:24.0102433],411749.00,25488.00,1037632.00,11379.69,1043.23,55,39824,375.38,419.36,386560.00,9758.70,821.08,-37,14592,198.00,146.00
5307.00,[14:04:24.0203429],413051.00,41799.00,1062368.00,11391.52,1087.13,57,44176,375.37,419.58,402464.00,9747.70,887.93,-37,14240,198.00,146.00
5308.00,[14:04:24.0304425],373931.00,39734.00,988000.00,11371.65,1001.72,54,39216,375.31,419.35,402336.00,9800.07,881.86,-37,13696,198.00,146.00
5309.00,[14:04:24.0405421],404875.00,33436.00,1042176.00,11380.37,1001.66,56,40432,374.98,419.45,393952.00,9743.67,851.70,-37,12864,198.00,146.00
